ID,crop name,month,year,CorpId,climate,Latitude,Longitude,Pressure, Wind NE, Wind SW
EP141970,wheat,october,2019,50, TS,18.8N,109.8W,997,100,120
EP141970,wheat,november,2019,50, TS,19.3N,110.3W,999,70,100
EP141970,wheat,december,2019,50, TS,19.9N,110.9W,1001,50,100
EP141970,wheat,january,2019,50, TS,20.4N,111.6W,1003,0,0
EP141970,cotton,february,2019,50, TS,21.0N,112.4W,1003,0,0
EP141970,cotton,march,2019,50, TS,21.5N,113.1W,1005,0,0
EP141970,cotton,april,2019,50, TS,22.0N,113.9W,1007,0,0
EP141970,cotton,may,2019,30, TD,22.3N,114.4W,1008,0,0
EP141970,cotton,june,2019,45, TS,22.6N,114.6W,1009,0,0
EP141970,cotton,july,2019,40, TS,22.8N,114.7W,1006,0,0
EP141970,cotton,august,2019,40, TS,23.1N,114.8W,1004,40,30
EP141970,cotton,september,2019,25, TD,23.5N,114.9W,1000,50,40
EP141970,jute,october,2019,30, TD,24.0N,115.0W,998,80,60
EP141970,jute,november,2019,30, TD,24.7N,114.8W,997,80,60
EP141970,jute,december,2019,25, TD,25.4N,114.4W,997,80,60
EP141970,jute,january,2019,25, ET,26.1N,114.0W,998,80,40
EP141970,jute,february,2019,25, ET,26.7N,113.5W,999,70,20
CP011970,jute,march,2019,30, TD,25.3N,174.0W,1002,70,20
CP011970,jute,april,2019,30, TD,26.1N,175.1W,1005,60,0
CP011970,coconut,may,2019,30, TD,27.0N,176.2W,1007,0,0
CP011970,coconut,june,2019,30, TD,28.0N,177.0W,1008,0,0
CP011970,coconut,july,2019,45, TS,29.0N,178.0W,1009,0,0
CP011970,coconut,august,2019,50, TS,30.1N,178.7W,1009,0,0
CP011970,coconut,september,2019,55, TS,31.3N,179.2W,1009,0,0
CP011970,coconut,october,2019,60, TS,32.5N,179.4W,1009,0,0
CP011970,coconut,november,2019,60, TS,33.6N,179.7W,1009,0,0
CP011970,coconut,december,2019,70, HU,35.1N,179.2W,1006,0,0
CP011970,coconut,january,2019,70, HU,36.2N,178.2W,1005,30,0
CP011970,coconut,february,2019,60, TS,38.0N,176.0W,1003,40,0
CP011970,groundnut,march,2019,45, TS,39.8N,173.0W,1001,50,0
CP011970,groundnut,april,2019,35, TS,40.5N,172.0W,1001,60,30
EP151970,groundnut,may,2019,25, TD,13.5N,97.3W,996,70,40
EP151970,groundnut,june,2019,45, TS,13.7N,96.8W,991,80,50
EP151970,groundnut,july,2019,45, TS,13.9N,96.4W,988,80,60
EP151970,groundnut,august,2019,45, TS,14.2N,95.8W,979,70,70
EP151970,groundnut,september,2019,55, TS,14.6N,95.3W,959,60,80
EP151970,groundnut,october,2019,55, TS,15.0N,94.8W,960,70,80
EP151970,groundnut,november,2019,55, TS,15.5N,94.4W,962,90,100
EP151970,groundnut,december,2019,30, ET,16.2N,94.1W,971,90,100
EP151970,groundnut,january,2019,25, ET,17.0N,94.0W,982,90,100
EP161970,groundnut,february,2019,25, TD,12.1N,95.4W,988,120,100
EP161970,wheat,march,2019,25, TD,12.3N,96.5W,990,120,100
EP161970,wheat,april,2019,25, TD,12.4N,97.7W,993,40,50
EP161970,wheat,may,2019,45, TS,12.5N,99.0W,995,0,50
EP161970,wheat,june,2019,45, TS,12.6N,100.4W,998,0,0
EP161970,wheat,july,2019,45, TS,12.6N,101.7W,1006,0,0
EP161970,wheat,august,2019,45, TS,12.7N,102.9W,1006,0,0
EP161970,wheat,september,2019,75, HU,12.9N,104.2W,1005,0,0
EP161970,wheat,october,2019,75, HU,13.2N,105.5W,1004,70,60
EP161970,wheat,november,2019,75, HU,13.6N,107.0W,1003,70,60
EP161970,wheat,december,2019,75, HU,14.0N,108.4W,1003,70,60
EP161970,wheat,january,2019,90, HU,14.5N,109.9W,1001,70,80
EP161970,wheat,february,2019,90, HU,14.9N,111.5W,1001,70,80
EP161970,wheat,march,2019,90, HU,15.3N,112.9W,1002,70,80
EP161970,wheat,april,2019,90, HU,15.6N,114.3W,1002,70,60
EP161970,wheat,may,2019,90, HU,15.8N,115.5W,1002,70,60
EP161970,wheat,june,2019,90, HU,16.0N,116.7W,1002,70,60
EP161970,wheat,july,2019,90, HU,16.2N,118.0W,1002,60,40
EP161970,wheat,august,2019,90, HU,16.4N,119.4W,1003,60,40
EP161970,wheat,september,2019,95, HU,16.6N,120.6W,1003,60,40
EP161970,jute,october,2019,95, HU,16.7N,121.8W,1003,40,0
EP161970,wheat,november,2019,95, HU,16.9N,122.9W,1004,40,0
EP161970,wheat,december,2019,95, HU,17.3N,123.9W,1005,40,0
EP161970,wheat,january,2019,95, HU,18.0N,124.8W,1005,40,0
EP161970,cotton,february,2019,60, TS,18.6N,125.8W,1007,0,0
EP161970,wheat,march,2019,55, TS,18.8N,126.7W,1007,0,0
EP161970,wheat,april,2019,50, TS,18.8N,127.7W,1008,0,0
EP161970,wheat,may,2019,45, TS,18.7N,128.3W,1009,0,0
EP161970,wheat,june,2019,35, TS,18.6N,129.0W,1009,0,0
EP161970,wheat,july,2019,30, TD,18.6N,129.6W,1009,0,0
EP161970,wheat,august,2019,25, TD,18.7N,130.1W,1009,0,0
EP171970,wheat,september,2019,25, TD,13.3N,113.3W,1010,0,0
EP171970,wheat,october,2019,25, TD,14.1N,114.3W,1009,0,0
EP171970,wheat,november,2019,45, TS,15.0N,115.2W,1008,0,0
EP171970,cotton,december,2019,45, TS,15.6N,115.6W,1007,0,0
EP171970,cotton,january,2019,45, TS,16.2N,115.9W,1007,0,0
EP171970,cotton,february,2019,45, TS,16.9N,116.2W,1007,0,0
EP171970,cotton,march,2019,45, TS,17.6N,116.4W,1007,0,0
EP171970,cotton,april,2019,45, TS,18.3N,116.7W,1006,0,0
EP171970,cotton,may,2019,45, TS,19.0N,117.1W,1006,0,0
EP171970,cotton,june,2019,45, TS,19.5N,117.8W,1006,0,0
EP171970,cotton,july,2019,25, TD,19.8N,118.6W,1005,30,0
EP181970,jute,august,2019,25, TD,14.5N,107.7W,1004,40,20
EP181970,jute,september,2019,30, TD,14.5N,108.3W,1000,40,30
EP181970,jute,october,2019,30, TD,14.6N,108.9W,1002,50,50
EP181970,jute,november,2019,30, TD,14.7N,109.6W,1003,40,40
EP181970,jute,december,2019,30, TD,14.8N,110.3W,1004,30,30
EP181970,jute,january,2019,35, TS,15.1N,111.0W,1006,0,0
EP181970,jute,february,2019,40, TS,15.7N,111.6W,1004,50,30
EP181970,coconut,march,2019,40, TS,16.7N,111.7W,1001,50,30
EP181970,coconut,april,2019,45, TS,17.6N,111.4W,998,60,50
EP181970,coconut,may,2019,60, TS,18.1N,111.0W,994,60,50
EP181970,coconut,june,2019,60, TS,18.5N,110.6W,986,60,60
EP181970,coconut,july,2019,60, TS,19.0N,110.0W,983,60,60
EP181970,coconut,august,2019,60, TS,19.5N,109.4W,993,40,40
EP181970,coconut,september,2019,50, TS,20.0N,108.9W,1001,0,0
EP181970,coconut,october,2019,45, TS,20.5N,108.8W,1004,0,0
EP181970,coconut,november,2019,45, TS,20.8N,109.2W,1006,0,0
EP181970,coconut,december,2019,45, TS,20.8N,109.8W,1005,0,0
EP181970,groundnut,january,2019,45, TS,20.7N,110.4W,1005,0,0
EP181970,groundnut,february,2019,45, TS,20.7N,110.9W,1003,0,90
EP181970,groundnut,march,2019,40, TS,21.1N,111.4W,1000,90,120
EP181970,groundnut,april,2019,35, TS,21.6N,111.8W,997,150,150
EP181970,groundnut,may,2019,30, TD,21.9N,112.0W,995,150,150
EP181970,groundnut,june,2019,25, TD,22.2N,112.1W,992,150,150
EP181970,groundnut,july,2019,25, TD,22.5N,112.0W,990,150,150
EP181970,groundnut,august,2019,25, TD,22.7N,111.9W,988,150,150
EP181970,groundnut,september,2019,25, TD,22.9N,111.7W,984,150,120
EP181970,groundnut,october,2019,25, TD,23.1N,111.4W,980,150,120
EP181970,groundnut,november,2019,25, TD,23.0N,111.0W,983,150,120
EP181970,groundnut,december,2019,25, TD,22.7N,110.6W,985,150,100
EP011971,wheat,january,2019,45, TS,12.2N,93.1W,988,150,100
EP011971,wheat,february,2019,45, TS,12.5N,93.9W,993,120,70
EP011971,wheat,march,2019,45, TS,12.7N,94.8W,1000,90,40
EP011971,wheat,april,2019,45, TS,13.0N,96.1W,1003,80,0
EP011971,wheat,may,2019,45, TS,13.3N,97.5W,1004,0,0
EP011971,wheat,june,2019,65, HU,13.6N,98.7W,1004,0,0
EP011971,wheat,july,2019,75, HU,14.1N,99.8W,1004,0,0
EP011971,wheat,august,2019,75, HU,14.7N,100.5W,1006,0,0
EP011971,wheat,september,2019,75, HU,15.2N,100.9W,1006,0,0
EP011971,wheat,october,2019,75, HU,15.7N,101.2W,1006,0,0
EP011971,wheat,november,2019,75, HU,16.1N,101.5W,1006,0,0
EP011971,wheat,december,2019,75, HU,16.5N,101.8W,1006,0,0
EP011971,wheat,january,2019,85, HU,17.0N,102.1W,1006,0,0
EP011971,wheat,february,2019,75, HU,17.6N,102.3W,1007,0,0
EP011971,wheat,march,2019,25, TD,18.2N,102.4W,1008,0,0
EP011971,wheat,april,2019,25, ET,19.1N,102.6W,1008,0,0
EP011971,wheat,may,2019,25, ET,19.9N,102.9W,1010,0,0
EP021971,wheat,june,2019,25, TD,11.6N,89.6W,1008,0,0
EP021971,wheat,july,2019,30, TD,11.9N,89.6W,1008,0,0
EP021971,wheat,august,2019,35, TS,12.1N,91.8W,1008,0,0
EP021971,wheat,september,2019,40, TS,12.4N,93.3W,1008,0,0
EP021971,wheat,october,2019,40, TS,12.7N,94.7W,1007,0,0
EP021971,wheat,november,2019,45, TS,13.3N,95.1W,1006,0,0
EP021971,wheat,december,2019,50, TS,13.9N,95.3W,1005,30,30
EP021971,wheat,january,2019,50, TS,14.5N,96.2W,1004,30,30
EP021971,wheat,february,2019,75, HU,15.1N,97.1W,1004,30,30
EP021971,wheat,march,2019,85, HU,15.8N,98.2W,1003,40,30
EP021971,wheat,april,2019,75, HU,16.5N,99.4W,1000,40,30
EP021971,wheat,may,2019,75, HU,16.9N,100.9W,998,50,40
EP021971,wheat,june,2019,75, HU,17.3N,102.4W,996,60,50
EP021971,wheat,july,2019,45, TS,18.6N,103.6W,994,60,60
EP021971,wheat,august,2019,25, TD,19.5N,104.8W,994,60,60
EP021971,wheat,september,2019,25, TD,19.2N,105.4W,986,60,60
EP021971,wheat,october,2019,25, TD,18.7N,105.9W,984,60,60
EP021971,wheat,november,2019,25, TD,18.6N,106.8W,985,60,60
EP021971,wheat,december,2019,25, TD,18.6N,107.7W,987,60,60
EP021971,wheat,january,2019,25, TD,18.8N,108.3W,987,60,60
EP021971,wheat,february,2019,25, TD,19.1N,108.9W,991,50,50
EP021971,wheat,march,2019,25, TD,19.6N,109.4W,995,50,50
EP021971,wheat,april,2019,25, TD,20.1N,109.9W,995,50,50
EP031971,wheat,may,2019,25, TD,10.5N,108.5W,1000,50,40
EP031971,wheat,june,2019,25, TD,10.5N,109.3W,1004,40,40
EP031971,wheat,july,2019,25, TD,10.6N,110.2W,1005,0,0
EP031971,wheat,august,2019,40, TS,10.9N,111.6W,1006,0,0
EP031971,wheat,september,2019,40, TS,11.4N,112.9W,1006,0,0
EP031971,wheat,october,2019,40, TS,11.9N,114.0W,1006,0,0
EP031971,wheat,november,2019,40, TS,12.5N,115.0W,1006,0,0
EP031971,wheat,december,2019,75, HU,13.1N,115.9W,1006,0,0
EP031971,wheat,january,2019,75, HU,13.8N,116.8W,1007,0,0
EP031971,wheat,february,2019,75, HU,14.6N,117.6W,1007,0,0
EP031971,wheat,march,2019,75, HU,15.4N,118.4W,1007,0,0
EP031971,wheat,april,2019,60, TS,16.1N,119.1W,1007,0,0
EP031971,wheat,may,2019,60, TS,16.7N,119.9W,1008,0,0
EP031971,wheat,june,2019,60, TS,17.1N,120.8W,1008,0,0
EP031971,wheat,july,2019,45, TS,17.4N,121.8W,1008,0,0
EP031971,wheat,august,2019,45, TS,17.7N,122.5W,1008,0,0
EP031971,wheat,september,2019,40, TS,17.9N,123.3W,1008,0,0
EP031971,wheat,october,2019,35, TS,18.1N,124.0W,1008,0,0
EP031971,wheat,november,2019,35, TS,18.2N,124.8W,1006,0,0
EP031971,wheat,december,2019,30, TD,18.4N,125.9W,1006,0,0
EP031971,wheat,january,2019,30, TD,18.5N,127.0W,1005,70,0
EP031971,wheat,february,2019,25, TD,18.9N,128.4W,1003,80,40
EP031971,wheat,march,2019,25, TD,19.2N,129.8W,998,80,50
EP031971,wheat,april,2019,25, TD,19.4N,131.4W,996,80,60
EP031971,wheat,may,2019,25, TD,19.5N,133.0W,991,90,60
EP031971,wheat,june,2019,25, TD,19.7N,134.6W,987,90,60
EP031971,wheat,july,2019,25, TD,19.9N,136.1W,983,90,60
EP041971,wheat,august,2019,25, TD,10.8N,98.4W,984,90,60
EP041971,wheat,september,2019,25, TD,11.1N,99.0W,984,70,60
EP041971,wheat,october,2019,25, TD,11.3N,99.7W,984,60,60
EP041971,wheat,november,2019,25, TD,11.6N,100.7W,986,60,60
EP041971,wheat,december,2019,25, TD,12.0N,101.8W,993,60,60
EP041971,wheat,january,2019,25, TD,12.5N,103.3W,996,60,50
EP041971,wheat,february,2019,25, TD,12.8N,104.9W,998,50,40
EP041971,wheat,march,2019,25, TD,12.9N,105.6W,1001,50,40
EP041971,wheat,april,2019,45, TS,12.9N,106.4W,1001,50,30
EP041971,wheat,may,2019,45, TS,12.9N,107.6W,1003,50,30
EP041971,wheat,june,2019,45, TS,12.9N,108.9W,1007,0,0
EP041971,wheat,july,2019,45, TS,12.9N,109.8W,1011,0,0
EP041971,wheat,august,2019,60, TS,12.9N,110.8W,1013,0,0
EP041971,wheat,september,2019,60, TS,12.9N,111.8W,1005,0,0
EP041971,wheat,october,2019,60, TS,12.8N,112.8W,1004,30,0
EP041971,wheat,november,2019,60, TS,12.8N,114.0W,1003,30,0
EP041971,wheat,december,2019,60, TS,12.8N,115.2W,1002,60,60
EP041971,wheat,january,2019,70, HU,12.7N,116.4W,1002,60,60
EP041971,wheat,february,2019,70, HU,12.6N,117.5W,1000,60,60
EP041971,wheat,march,2019,70, HU,12.6N,118.4W,1000,60,60
EP041971,wheat,april,2019,70, HU,12.5N,119.2W,999,60,60
EP041971,wheat,may,2019,80, HU,12.3N,120.4W,999,60,60
EP041971,wheat,june,2019,80, HU,12.2N,121.7W,997,100,60
EP041971,wheat,july,2019,80, HU,12.1N,123.2W,994,140,40
EP041971,wheat,august,2019,80, HU,12.0N,124.8W,996,130,30
EP041971,wheat,september,2019,110, HU,12.0N,126.5W,999,120,20
EP041971,wheat,october,2019,110, HU,12.1N,128.2W,999,120,20
EP041971,wheat,november,2019,120, HU,12.2N,129.9W,998,130,30
EP041971,wheat,december,2019,120, HU,12.5N,131.5W,1000,120,20
EP041971,wheat,january,2019,100, HU,13.0N,132.9W,1001,110,20
EP041971,wheat,february,2019,100, HU,13.6N,134.2W,1002,90,10
EP041971,wheat,march,2019,100, HU,14.0N,135.7W,1004,80,0
EP041971,wheat,april,2019,100, HU,14.5N,137.3W,1006,70,0
EP041971,wheat,may,2019,100, HU,15.2N,139.1W,1007,0,0
EP041971,wheat,june,2019,95, HU,16.0N,140.8W,1009,0,0
EP041971,wheat,july,2019,95, HU,16.5N,141.9W,1011,0,0
EP041971,wheat,august,2019,90, HU,17.0N,142.9W,1009,0,0
EP041971,wheat,september,2019,75, HU,17.5N,143.8W,1009,0,0
EP041971,wheat,october,2019,70, HU,17.9N,144.8W,1008,0,0
EP041971,wheat,november,2019,70, HU,18.1N,146.2W,1005,30,20
EP041971,wheat,december,2019,65, HU,17.8N,147.7W,1002,40,20
EP041971,wheat,january,2019,40, TS,17.4N,149.6W,1001,60,30
EP041971,wheat,february,2019,35, TS,17.1N,151.5W,997,60,30
EP041971,wheat,march,2019,35, TS,17.0N,152.7W,993,50,30
EP041971,wheat,april,2019,35, TS,16.8N,153.8W,990,50,30
EP041971,wheat,may,2019,25, TD,16.6N,154.7W,990,50,30
EP041971,wheat,june,2019,25, TD,16.2N,155.7W,990,50,30
EP051971,wheat,july,2019,25, TD,11.8N,106.2W,987,50,30
EP051971,wheat,august,2019,25, TD,12.1N,107.1W,985,50,30
EP051971,wheat,september,2019,25, TD,12.2N,108.1W,985,50,30
EP051971,wheat,october,2019,25, TD,12.3N,109.0W,990,50,30
EP051971,wheat,november,2019,25, TD,12.3N,109.9W,992,50,30
EP051971,wheat,december,2019,25, TD,12.4N,111.6W,995,50,30
EP051971,wheat,january,2019,40, TS,12.5N,113.3W,998,50,30
EP051971,wheat,february,2019,40, TS,12.7N,114.8W,999,50,30
EP051971,wheat,march,2019,45, TS,13.0N,116.2W,1001,50,30
EP051971,wheat,april,2019,45, TS,13.2N,118.2W,1003,50,30
EP051971,wheat,may,2019,45, TS,13.4N,120.2W,1006,50,30
EP051971,wheat,june,2019,50, TS,13.8N,121.5W,1007,0,0
EP051971,wheat,july,2019,50, TS,14.3N,122.8W,1007,0,0
EP051971,wheat,august,2019,50, TS,14.7N,124.1W,1007,0,0
EP051971,wheat,september,2019,40, TS,14.9N,125.5W,1007,0,0
EP051971,wheat,october,2019,40, TS,14.9N,126.9W,1007,0,0
EP051971,wheat,november,2019,40, TS,14.6N,128.3W,1006,0,0
EP051971,wheat,december,2019,40, TS,14.4N,129.3W,1006,0,0
EP051971,wheat,january,2019,40, TS,14.0N,130.2W,1006,40,0
EP061971,wheat,february,2019,25, TD,11.3N,105.7W,1006,40,0
EP061971,wheat,march,2019,25, TD,11.4N,106.5W,1008,0,0
EP061971,wheat,april,2019,25, TD,11.6N,107.2W,1009,0,0
EP061971,wheat,may,2019,30, TD,12.1N,108.3W,1009,0,0
EP061971,wheat,june,2019,40, TS,12.7N,109.3W,1009,0,0
EP061971,wheat,july,2019,40, TS,13.4N,110.8W,1009,0,0
EP061971,wheat,august,2019,75, HU,14.1N,112.2W,1009,0,0
EP061971,wheat,september,2019,100, HU,14.9N,113.3W,1009,0,0
EP061971,wheat,october,2019,100, HU,15.7N,114.5W,1008,0,0
EP061971,wheat,november,2019,100, HU,16.1N,115.4W,1007,0,0
EP061971,wheat,december,2019,100, HU,16.6N,116.4W,1006,30,50
EP061971,wheat,january,2019,60, TS,16.8N,116.7W,1006,30,50
EP061971,wheat,february,2019,60, TS,16.9N,117.0W,1004,30,50
EP061971,wheat,march,2019,60, TS,16.8N,118.7W,1002,30,50
EP061971,wheat,april,2019,40, TS,16.7N,120.3W,1002,40,50
EP061971,wheat,may,2019,40, TS,16.6N,121.1W,1002,40,50
EP061971,wheat,june,2019,40, TS,16.6N,122.0W,1000,40,60
EP061971,wheat,july,2019,40, TS,16.6N,123.2W,998,50,60
EP061971,wheat,august,2019,35, TS,16.5N,124.4W,995,60,60
EP061971,wheat,september,2019,45, TS,16.4N,125.9W,989,60,70
EP061971,wheat,october,2019,45, TS,16.1N,127.3W,984,70,70
EP061971,wheat,november,2019,45, TS,15.8N,128.2W,981,70,70
EP061971,wheat,december,2019,35, TS,15.3N,129.0W,981,70,70
EP071971,wheat,january,2019,25, TD,15.7N,103.6W,981,70,70
EP071971,wheat,february,2019,25, TD,15.8N,104.7W,981,70,70
EP071971,wheat,march,2019,25, TD,15.8N,105.9W,981,70,60
EP071971,wheat,april,2019,25, TD,15.9N,107.2W,981,70,60
EP071971,wheat,may,2019,25, TD,15.9N,108.5W,981,70,50
EP071971,wheat,june,2019,25, TD,15.9N,109.4W,979,60,40
EP071971,wheat,july,2019,25, TD,15.9N,110.2W,976,50,40
EP071971,wheat,august,2019,25, TD,15.9N,111.0W,980,50,30
EP071971,wheat,september,2019,25, TD,16.0N,111.7W,992,40,20
EP071971,wheat,october,2019,25, TD,15.9N,112.3W,995,40,20
EP071971,wheat,november,2019,30, TD,15.9N,112.8W,996,40,20
EP071971,wheat,december,2019,45, TS,16.0N,113.7W,998,50,20
EP071971,wheat,january,2019,45, TS,16.2N,114.5W,1002,50,20
EP071971,wheat,february,2019,45, TS,16.4N,115.3W,1002,50,20
EP071971,wheat,march,2019,45, TS,16.6N,116.0W,1002,50,20
EP071971,wheat,april,2019,45, TS,16.9N,116.4W,1006,40,10
EP071971,wheat,may,2019,50, TS,17.4N,116.9W,1008,40,10
EP071971,wheat,june,2019,50, TS,18.0N,117.3W,1009,0,0
EP071971,wheat,july,2019,50, TS,18.7N,117.8W,1010,0,0
EP071971,wheat,august,2019,50, TS,19.3N,118.6W,1010,0,0
EP071971,wheat,september,2019,50, TS,19.7N,119.5W,1009,0,0
EP071971,wheat,october,2019,50, TS,20.0N,120.7W,1008,0,0
EP071971,wheat,november,2019,50, TS,20.3N,121.9W,1008,0,0
EP071971,wheat,december,2019,45, TS,20.7N,123.0W,1008,0,0
EP071971,wheat,january,2019,45, TS,21.1N,124.2W,1007,0,0
EP071971,wheat,february,2019,45, TS,21.4N,125.6W,1005,0,0
EP071971,wheat,march,2019,45, TS,21.7N,127.2W,1005,40,10
EP071971,wheat,april,2019,25, TD,22.0N,128.9W,1005,40,10
EP071971,wheat,may,2019,25, TD,22.3N,130.8W,1001,40,30
EP081971,wheat,june,2019,45, TS,9.9N,109.5W,999,40,35
EP081971,wheat,july,2019,45, TS,9.9N,109.9W,997,45,35
EP081971,wheat,august,2019,45, TS,10.0N,110.4W,995,50,40
EP081971,wheat,september,2019,45, TS,10.1N,111.1W,995,50,40
EP081971,wheat,october,2019,45, TS,10.3N,111.7W,995,50,40
EP081971,wheat,november,2019,45, TS,10.6N,112.5W,997,50,40
EP081971,wheat,december,2019,45, TS,11.0N,113.2W,994,45,40
EP081971,wheat,january,2019,45, TS,11.4N,113.8W,988,55,45
EP081971,wheat,february,2019,45, TS,11.7N,114.4W,987,65,60
EP081971,wheat,march,2019,75, HU,11.9N,114.8W,989,65,60
EP081971,wheat,april,2019,75, HU,12.1N,115.2W,994,75,65
EP081971,wheat,may,2019,80, HU,12.5N,115.6W,996,70,60
EP081971,wheat,june,2019,80, HU,12.9N,116.0W,997,60,50
EP081971,wheat,july,2019,80, HU,13.1N,116.6W,998,65,55
EP081971,wheat,august,2019,80, HU,13.3N,117.2W,998,65,55
EP081971,wheat,september,2019,80, HU,13.4N,117.7W,998,65,55
EP081971,wheat,october,2019,80, HU,13.5N,118.2W,1001,65,55
EP081971,wheat,november,2019,85, HU,13.7N,118.5W,1002,65,55
EP081971,wheat,december,2019,80, HU,14.0N,118.8W,1003,65,55
EP081971,wheat,january,2019,70, HU,14.4N,119.2W,1005,0,0
EP081971,wheat,february,2019,70, HU,14.7N,119.6W,1005,0,0
EP081971,wheat,march,2019,70, HU,14.8N,120.2W,1006,0,0
EP081971,wheat,april,2019,70, HU,14.5N,120.8W,1006,0,0
EP081971,wheat,may,2019,70, HU,14.0N,121.3W,1006,0,0
EP081971,wheat,june,2019,70, HU,13.6N,121.9W,1006,0,0
EP081971,wheat,july,2019,70, HU,13.5N,122.7W,1006,0,0
EP081971,wheat,august,2019,70, HU,13.7N,123.5W,1006,0,0
EP081971,wheat,september,2019,70, HU,14.0N,124.4W,1006,0,0
EP081971,wheat,october,2019,70, HU,14.5N,125.2W,1007,0,0
EP081971,wheat,november,2019,70, HU,15.5N,126.1W,1007,0,0
EP081971,wheat,december,2019,70, HU,16.5N,127.0W,1008,0,0
EP081971,wheat,january,2019,70, HU,17.5N,128.0W,1009,0,0
EP081971,wheat,february,2019,65, HU,18.1N,129.2W,1009,0,0
EP081971,wheat,march,2019,65, HU,18.2N,130.3W,1010,0,0
EP081971,wheat,april,2019,65, HU,18.3N,131.4W,1009,0,0
EP081971,wheat,may,2019,45, TS,18.4N,132.2W,1009,0,0
EP081971,wheat,june,2019,45, TS,18.6N,133.0W,1008,0,0
EP081971,wheat,july,2019,45, TS,18.8N,134.0W,1008,0,0
EP081971,wheat,august,2019,45, TS,19.0N,134.9W,1008,0,0
EP081971,wheat,september,2019,45, TS,19.1N,135.5W,1009,0,0
EP081971,wheat,october,2019,45, TS,19.2N,136.1W,1009,0,0
EP081971,wheat,november,2019,45, TS,19.3N,136.8W,1009,0,0
EP081971,wheat,december,2019,45, TS,19.3N,137.6W,1009,0,0
EP081971,wheat,january,2019,45, TS,19.4N,138.5W,1009,0,0
EP081971,wheat,february,2019,45, TS,19.5N,139.4W,1010,0,0
EP081971,wheat,march,2019,45, TS,19.6N,140.2W,1010,0,0
EP081971,wheat,april,2019,45, TS,19.8N,140.9W,1010,0,0
EP081971,wheat,may,2019,25, TD,20.2N,141.5W,1010,0,0
EP081971,wheat,june,2019,25, TD,21.0N,142.1W,1010,0,0
EP091971,wheat,july,2019,25, TD,11.9N,98.2W,1010,0,0
EP091971,wheat,august,2019,25, TD,12.0N,99.2W,1010,0,0
EP091971,wheat,september,2019,25, TD,12.1N,100.1W,1010,0,0
EP091971,wheat,october,2019,25, TD,12.3N,101.0W,1010,0,0
EP091971,wheat,november,2019,25, TD,12.5N,101.8W,1010,0,0
EP091971,wheat,december,2019,45, TS,13.4N,103.7W,1010,0,0
EP091971,wheat,january,2019,75, HU,14.5N,105.4W,1010,0,0
EP091971,wheat,february,2019,75, HU,15.5N,106.3W,1009,0,0
EP091971,wheat,march,2019,75, HU,16.2N,107.2W,1008,0,0
EP091971,wheat,april,2019,75, HU,16.5N,108.2W,1007,0,0
EP091971,wheat,may,2019,75, HU,16.8N,109.2W,1006,0,0
EP091971,wheat,june,2019,75, HU,17.1N,110.1W,1005,30,0
EP091971,wheat,july,2019,90, HU,17.5N,110.8W,1007,0,0
EP091971,wheat,august,2019,100, HU,17.8N,111.2W,1008,0,0
EP091971,wheat,september,2019,100, HU,18.2N,111.5W,1007,0,0
EP091971,wheat,october,2019,80, HU,18.5N,111.8W,1007,0,0
EP091971,wheat,november,2019,65, HU,18.8N,112.0W,1007,0,0
EP091971,wheat,december,2019,65, HU,19.1N,112.2W,1008,0,0
EP091971,wheat,january,2019,65, HU,19.5N,112.5W,1008,0,0
EP091971,wheat,february,2019,65, HU,20.1N,112.8W,1008,0,0
EP091971,wheat,march,2019,65, HU,20.8N,113.5W,1008,0,0
EP091971,wheat,april,2019,65, HU,21.2N,114.6W,1008,0,0
EP091971,wheat,may,2019,65, HU,21.6N,115.8W,1008,0,0
EP091971,wheat,june,2019,45, TS,22.0N,117.0W,1008,0,0
EP091971,wheat,july,2019,45, TS,22.5N,118.2W,1008,0,0
EP091971,wheat,august,2019,45, TS,22.9N,119.4W,1008,0,0
EP091971,wheat,september,2019,45, TS,23.4N,120.5W,1008,0,0
EP091971,wheat,october,2019,25, TD,23.8N,121.7W,1008,0,0
EP091971,wheat,november,2019,25, TD,23.8N,122.9W,1008,0,0
EP091971,wheat,december,2019,25, TD,23.5N,123.6W,1008,0,0
EP091971,wheat,january,2019,25, TD,23.1N,124.2W,1008,0,0
EP091971,wheat,february,2019,25, TD,22.9N,124.9W,1008,0,0
EP091971,wheat,march,2019,25, TD,22.7N,125.6W,1008,0,0
EP091971,wheat,april,2019,25, TD,22.5N,126.3W,1008,0,0
EP091971,wheat,may,2019,25, TD,22.3N,127.1W,1008,0,0
EP091971,wheat,june,2019,25, TD,22.3N,127.1W,1008,0,0
EP101971,wheat,july,2019,25, TD,15.5N,101.2W,1009,0,0
EP101971,wheat,august,2019,30, TD,15.5N,102.0W,1010,0,0
EP101971,wheat,september,2019,30, TD,15.5N,102.8W,1010,0,0
EP101971,wheat,october,2019,40, TS,15.5N,103.6W,1010,0,0
EP101971,wheat,november,2019,40, TS,15.6N,104.5W,1010,0,0
EP101971,cotton,december,2019,55, TS,15.8N,105.7W,1010,0,0
EP101971,cotton,january,2019,55, TS,16.2N,106.8W,1010,0,0
EP101971,cotton,february,2019,60, TS,16.6N,107.5W,1010,0,0
EP101971,cotton,march,2019,60, TS,17.1N,108.2W,1010,0,0
